"hospital_pk","collection_week","state","ccn","hospital_name","address","city","zip","hospital_subtype","fips_code","is_metro_micro","total_beds_7_day_avg","all_adult_hospital_beds_7_day_avg","all_adult_hospital_inpatient_beds_7_day_avg","inpatient_beds_used_7_day_avg","all_adult_hospital_inpatient_bed_occupied_7_day_avg","inpatient_beds_used_covid_7_day_avg","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_adult_patients_hospitalized_confirmed_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg","total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg","inpatient_beds_7_day_avg","total_icu_beds_7_day_avg","total_staffed_adult_icu_beds_7_day_avg","icu_beds_used_7_day_avg","staffed_adult_icu_bed_occupancy_7_day_avg","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg","staffed_icu_adult_patients_confirmed_covid_7_day_avg","total_patients_hospitalized_confirmed_influenza_7_day_avg","icu_patients_confirmed_influenza_7_day_avg","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg","total_beds_7_day_sum","all_adult_hospital_beds_7_day_sum","all_adult_hospital_inpatient_beds_7_day_sum","inpatient_beds_used_7_day_sum","all_adult_hospital_inpatient_bed_occupied_7_day_sum","inpatient_beds_used_covid_7_day_sum","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_adult_patients_hospitalized_confirmed_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum","total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum","inpatient_beds_7_day_sum","total_icu_beds_7_day_sum","total_staffed_adult_icu_beds_7_day_sum","icu_beds_used_7_day_sum","staffed_adult_icu_bed_occupancy_7_day_sum","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum","staffed_icu_adult_patients_confirmed_covid_7_day_sum","total_patients_hospitalized_confirmed_influenza_7_day_sum","icu_patients_confirmed_influenza_7_day_sum","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum","total_beds_7_day_coverage","all_adult_hospital_beds_7_day_coverage","all_adult_hospital_inpatient_beds_7_day_coverage","inpatient_beds_used_7_day_coverage","all_adult_hospital_inpatient_bed_occupied_7_day_coverage","inpatient_beds_used_covid_7_day_coverage","total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_adult_patients_hospitalized_confirmed_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage","total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage","inpatient_beds_7_day_coverage","total_icu_beds_7_day_coverage","total_staffed_adult_icu_beds_7_day_coverage","icu_beds_used_7_day_coverage","staffed_adult_icu_bed_occupancy_7_day_coverage","staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage","staffed_icu_adult_patients_confirmed_covid_7_day_coverage","total_patients_hospitalized_confirmed_influenza_7_day_coverage","icu_patients_confirmed_influenza_7_day_coverage","total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage","previous_day_admission_adult_covid_confirmed_7_day_sum","previous_day_admission_adult_covid_confirmed_18-19_7_day_sum","previous_day_admission_adult_covid_confirmed_20-29_7_day_sum","previous_day_admission_adult_covid_confirmed_30-39_7_day_sum","previous_day_admission_adult_covid_confirmed_40-49_7_day_sum","previous_day_admission_adult_covid_confirmed_50-59_7_day_sum","previous_day_admission_adult_covid_confirmed_60-69_7_day_sum","previous_day_admission_adult_covid_confirmed_70-79_7_day_sum","previous_day_admission_adult_covid_confirmed_80+_7_day_sum","previous_day_admission_adult_covid_confirmed_unknown_7_day_sum","previous_day_admission_pediatric_covid_confirmed_7_day_sum","previous_day_covid_ED_visits_7_day_sum","previous_day_admission_adult_covid_suspected_7_day_sum","previous_day_admission_adult_covid_suspected_18-19_7_day_sum","previous_day_admission_adult_covid_suspected_20-29_7_day_sum","previous_day_admission_adult_covid_suspected_30-39_7_day_sum","previous_day_admission_adult_covid_suspected_40-49_7_day_sum","previous_day_admission_adult_covid_suspected_50-59_7_day_sum","previous_day_admission_adult_covid_suspected_60-69_7_day_sum","previous_day_admission_adult_covid_suspected_70-79_7_day_sum","previous_day_admission_adult_covid_suspected_80+_7_day_sum","previous_day_admission_adult_covid_suspected_unknown_7_day_sum","previous_day_admission_pediatric_covid_suspected_7_day_sum","previous_day_total_ED_visits_7_day_sum","previous_day_admission_influenza_confirmed_7_day_sum","geocoded_hospital_address","hhs_ids","previous_day_admission_adult_covid_confirmed_7_day_coverage","previous_day_admission_pediatric_covid_confirmed_7_day_coverage","previous_day_admission_adult_covid_suspected_7_day_coverage","previous_day_admission_pediatric_covid_suspected_7_day_coverage","previous_week_personnel_covid_vaccinated_doses_administered_7_day","total_personnel_covid_vaccinated_doses_none_7_day","total_personnel_covid_vaccinated_doses_one_7_day","total_personnel_covid_vaccinated_doses_all_7_day","previous_week_patients_covid_vaccinated_doses_one_7_day","previous_week_patients_covid_vaccinated_doses_all_7_day","all_pediatric_inpatient_bed_occupied_7_day_avg","all_pediatric_inpatient_bed_occupied_7_day_coverage","all_pediatric_inpatient_bed_occupied_7_day_sum","all_pediatric_inpatient_beds_7_day_avg","all_pediatric_inpatient_beds_7_day_coverage","all_pediatric_inpatient_beds_7_day_sum","previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum","previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum","previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum","previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum","staffed_icu_pediatric_patients_confirmed_covid_7_day_avg","staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage","staffed_icu_pediatric_patients_confirmed_covid_7_day_sum","staffed_pediatric_icu_bed_occupancy_7_day_avg","staffed_pediatric_icu_bed_occupancy_7_day_coverage","staffed_pediatric_icu_bed_occupancy_7_day_sum","total_staffed_pediatric_icu_beds_7_day_avg","total_staffed_pediatric_icu_beds_7_day_coverage","total_staffed_pediatric_icu_beds_7_day_sum"
"050140",2022-09-23,"CA","050140","KAISER FOUNDATION HOSPITAL FONTANA","9961 SIERRA AVE","FONTANA","92335","Short Term","06071",TRUE,546.7,475.7,386.7,334.7,275,18.1,16.9,16.9,-999999,-999999,457.6,136.3,84,77.4,35.4,-999999,-999999,-999999,-999999,-999999,3827,3330,2707,2343,1925,127,118,118,9,9,3203,954,588,542,248,13,13,8,-999999,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,35,-999999,6,6,0,-999999,-999999,7,10,0,0,153,0,0,0,0,0,0,0,0,0,0,0,3382,-999999,"POINT (-117.43186 34.07254)","[C050140-A, C050140-B]",7,7,7,7,NA,NA,NA,NA,NA,NA,33.6,7,235,37.7,7,264,0,0,0,0,0,7,0,15.9,7,111,19.1,7,134
"050245",2022-09-23,"CA","050245","ARROWHEAD REGIONAL MEDICAL CENTER","400 NORTH PEPPER AVENUE","COLTON","92324","Short Term","06071",TRUE,336,285,280.9,287.7,276,10.6,10.4,10.4,-999999,-999999,303.9,76.9,46.9,56.7,39.4,-999999,-999999,0,0,0,2352,1995,1966,2014,1932,74,73,73,-999999,-999999,2127,538,328,397,276,17,17,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,4,-999999,0,4,0,-999999,0,-999999,275,0,0,0,0,0,0,0,0,0,0,0,1624,0,"POINT (-117.352833 34.072959)","[C050245-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,-999999,0,0,0,0,7,0,0,7,0,0,7,0
"050778",2022-09-23,"CA","050778","LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL","11234 ANDERSON STREET SUITE A","LOMA LINDA","92354","Short Term","06071",TRUE,368.3,93.6,93.6,252.4,39.7,-999999,-999999,-999999,-999999,-999999,368.3,128,0,109,0,0,0,-999999,0,0,2578,655,655,1767,278,23,4,4,19,19,2578,896,0,763,0,0,0,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,-999999,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,1047,-999999,"POINT (-117.26112 34.04931)","[C050778-A]",7,7,7,7,0,0,0,0,0,0,209.1,7,1464,274.7,7,1923,-999999,-999999,-999999,0,-999999,7,-999999,109,7,763,128,7,896
"051323",2022-09-23,"CA","051323","COLORADO RIVER MEDICAL CENTER","1401 BAILEY AVE","NEEDLES","92363","Critical Access Hospitals","06071",TRUE,25,25,25,-999999,-999999,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,175,175,175,13,13,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,"POINT (-114.61832 34.83298)","[C051323-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"051335",2022-09-23,"CA","051335","BEAR VALLEY COMMUNITY HOSPITAL","41870 GARSTIN DR","BIG BEAR LAKE","92315","Critical Access Hospitals","06071",TRUE,19.7,19.7,11.9,5.9,5.9,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,0,138,138,83,41,41,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,187,0,"POINT (-116.88807 34.24669)","[C051335-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050089",2022-09-23,"CA","050089","COMMUNITY HOSPITAL OF SAN BERNARDINO","1805 MEDICAL CENTER DRIVE","SAN BERNARDINO","92411","Short Term","06071",TRUE,267,240,222,138.4,132.4,8.7,8.7,8.7,0,0,249,21,21,6.9,-999999,-999999,-999999,0,0,0,1869,1680,1554,969,927,61,61,61,0,0,1743,147,147,48,27,-999999,-999999,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,316,0,0,0,0,0,0,0,0,0,0,0,1518,0,"POINT (-117.32256 34.13163)","[C050089-A]",7,7,7,7,0,0,0,0,0,0,6,7,42,27,7,189,0,0,0,0,0,7,0,-999999,7,21,0,7,0
"050300",2022-09-23,"CA","050300","ST MARY MEDICAL CENTER","18300 HIGHWAY 18","APPLE VALLEY","92307","Short Term","06071",TRUE,271.3,257.3,213.3,206.7,194.1,-999999,-999999,-999999,0,0,227.3,34,20,30.6,18,0,0,0,0,0,1899,1801,1493,1447,1359,14,14,12,0,0,1591,238,140,214,126,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,-999999,0,-999999,-999999,0,0,292,0,0,0,0,0,0,0,0,0,0,0,1606,0,"POINT (-117.26471 34.54163)","[C050300-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050025",2022-09-23,"CA","050025","UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR","200 WEST ARBOR DRIVE","SAN DIEGO","92103","Short Term","06073",TRUE,850,768,662,575.7,539.7,41.3,41.1,37.1,-999999,0,744,175,101,118.9,83.1,6.7,6.1,-999999,0,0,5950,5376,4634,4030,3778,289,288,260,-999999,0,5208,1225,707,832,582,47,43,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,-999999,-999999,0,0,0,-999999,5,0,0,403,15,-999999,0,9,-999999,-999999,-999999,-999999,0,0,0,1461,0,"POINT (-117.16601 32.753714)","[C050025-A, C050025-B]",7,7,7,7,NA,NA,NA,NA,NA,NA,-999999,7,-999999,8,7,56,0,0,0,0,0,7,0,0,7,0,0,7,0
"053303",2022-09-23,"CA","053303","RADY CHILDREN'S HOSPITAL - SAN DIEGO","3020 CHILDRENS WAY","SAN DIEGO","92123","Childrens Hospitals","06073",TRUE,NA,NA,0,335.4,0,-999999,-999999,-999999,-999999,-999999,457,192,0,126.7,0,0,0,-999999,0,NA,NA,NA,0,2348,0,24,-999999,-999999,21,21,3199,1344,0,887,0,0,0,-999999,0,NA,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,-999999,0,-999999,0,0,0,0,0,0,0,8,586,0,0,0,0,0,0,0,0,0,0,0,2432,-999999,"POINT (-117.15079 32.79795)","[C053303-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,335.4,7,2348,457,7,3199,6,0,-999999,0,-999999,7,-999999,126.7,7,887,192,7,1344
"050222",2022-09-23,"CA","050222","SHARP CHULA VISTA MEDICAL CENTER","751 MEDICAL CENTER COURT","CHULA VISTA","91911","Short Term","06073",TRUE,282.3,273.3,273.3,263,257.1,24.3,24.3,18.3,0,0,282.3,31,23,24.7,18.9,-999999,-999999,-999999,-999999,0,1976,1913,1913,1841,1800,170,170,128,0,0,1976,217,161,173,132,6,6,8,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0,0,0,-999999,0,4,4,4,0,0,517,-999999,0,-999999,0,-999999,-999999,0,0,0,0,0,1474,-999999,"POINT (-117.023938 32.618417)","[C050222-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,-999999,7,7,0,0,0,0,0,7,0,0,7,0,0,7,0
"050324",2022-09-23,"CA","050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","9888 GENESEE AVENUE","LA JOLLA","92037","Short Term","06073",TRUE,473.1,473.1,403.9,298,298,17.7,17.7,17.6,0,0,403.9,52.3,52.3,37.3,37.3,-999999,-999999,-999999,0,0,3312,3312,2827,2086,2086,124,124,123,0,0,2827,366,366,261,261,20,20,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0,-999999,6,0,0,0,-999999,4,0,0,509,-999999,0,0,0,0,0,0,0,-999999,0,0,1148,-999999,"POINT (-117.22352 32.8849)","[C050324-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050757",2022-09-23,"CA","050757","ALVARADO HOSPITAL MEDICAL CENTER","6655 ALVARADO ROAD","SAN DIEGO","92120","Short Term","06073",TRUE,133.6,133.6,119.3,98.3,98.3,-999999,-999999,-999999,0,0,119.3,12.3,12.3,9,9,-999999,-999999,-999999,0,0,935,935,835,688,688,6,6,6,0,0,835,86,86,63,63,-999999,-999999,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,-999999,0,-999999,0,0,15,0,0,0,0,0,0,0,0,0,0,0,643,0,"POINT (-117.05664 32.77713)","[C050757-A]",7,7,7,7,0,121,26,562,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050026",2022-09-23,"CA","050026","GROSSMONT HOSPITAL","5555 GROSSMONT CENTER DRIVE BOX 58","LA MESA","91942","Short Term","06073",TRUE,510,475,475,394.4,377.4,23.9,23.9,21,0,0,510,99,75,64.3,53.7,-999999,-999999,-999999,0,0,3570,3325,3325,2761,2642,167,167,147,0,0,3570,693,525,450,376,15,15,10,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,29,0,-999999,-999999,0,-999999,-999999,6,14,0,0,602,222,-999999,20,19,33,30,44,42,32,0,-999999,2245,-999999,"POINT (-117.009178 32.779435)","[C050026-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,6.4,7,45,11,7,77,0,0,0,0,0,7,0,0,7,0,0,7,0
"050100",2022-09-23,"CA","050100","SHARP MEMORIAL HOSPITAL","7901 FROST ST","SAN DIEGO","92123","Short Term","06073",TRUE,730,646,528,438.3,385.9,18.4,18.4,18.4,0,0,612,142,58,91,38.6,-999999,-999999,-999999,0,0,5110,4522,3696,3068,2701,129,129,129,0,0,4284,994,406,637,270,9,9,10,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,-999999,0,4,-999999,-999999,-999999,6,0,0,419,-999999,0,-999999,-999999,0,0,0,0,0,0,-999999,1918,-999999,"POINT (-117.15523 32.80029)","[C050100-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050503",2022-09-23,"CA","050503","SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","354 SANTA FE DRIVE","ENCINITAS","92024","Short Term","06073",TRUE,272.4,272.4,201.3,167.6,167.6,12.3,12.3,12.1,0,0,201.3,13.9,13.9,9.3,9.3,0,0,-999999,0,0,1907,1907,1409,1173,1173,86,86,85,0,0,1409,97,97,65,65,0,0,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0,0,0,0,-999999,-999999,4,5,0,0,411,-999999,0,0,0,0,0,-999999,0,0,0,0,925,0,"POINT (-117.28393 33.03621)","[C050503-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050234",2022-09-23,"CA","050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","92118","Short Term","06073",TRUE,49,49,49,31.3,31.3,-999999,-999999,-999999,0,0,49,4.6,4.6,-999999,-999999,-999999,-999999,-999999,-999999,0,343,343,343,219,219,17,17,14,0,0,343,32,32,21,21,4,4,7,-999999,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,155,-999999,0,0,0,0,0,0,-999999,-999999,0,0,578,0,"POINT (-117.16809 32.69398)","[C050234-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050024",2022-09-23,"CA","050024","PARADISE VALLEY HOSPITAL","2400 EAST 4TH ST","NATIONAL CITY","91950","Short Term","06073",TRUE,291,291,291,127,127,-999999,-999999,-999999,0,0,291,15,15,6,6,0,0,-999999,0,0,2037,2037,2037,889,889,7,7,7,0,0,2037,105,105,42,42,0,0,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,520,0,"POINT (-117.082829 32.686457)","[C050024-A]",7,7,7,7,0,88,21,717,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"052044",2022-09-23,"CA","052044","SELECT SPECIALTY HOSPITAL - SAN DIEGO","555 WASHINGTON STREET","SAN DIEGO","92103","Long Term","06073",TRUE,110,110,110,69.9,69.9,5,5,5,0,0,110,0,0,0,0,0,0,0,0,0,770,770,770,489,489,35,35,35,0,0,770,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.15979 32.7499)","[C052044-A]",7,7,7,7,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050424",2022-09-23,"CA","050424","SCRIPPS GREEN HOSPITAL","10666 NORTH TORREY PINES ROAD","LA JOLLA","92037","Short Term","06073",TRUE,173,173,173,108.9,108.9,8.1,8.1,8,0,0,173,24,24,9.4,9.4,-999999,-999999,0,0,0,1211,1211,1211,762,762,57,57,56,0,0,1211,168,168,66,66,4,4,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,0,0,0,0,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.24174 32.89642)","[C050424-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050636",2022-09-23,"CA","050636","PALOMAR MEDICAL CENTER POWAY","15615 POMERADO ROAD","POWAY","92064","Short Term","06073",TRUE,85,85,61,52.6,52.6,-999999,-999999,-999999,0,0,61,13.7,12,5.1,4.9,0,0,0,0,0,595,595,427,368,368,10,10,10,0,0,427,96,84,36,34,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,-999999,0,0,0,0,0,0,0,-999999,0,0,118,0,0,0,0,0,0,0,0,0,0,0,683,0,"POINT (-117.05716 32.99655)","[C050636-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050115",2022-09-23,"CA","050115","PALOMAR HEALTH DOWNTOWN CAMPUS","555 EAST VALLEY PARKWAY","ESCONDIDO","92025","Short Term","06073",TRUE,378.4,378.4,289.4,257.6,257.6,13,13,13,0,0,289.4,38.1,36,22,20.1,-999999,-999999,0,0,0,2649,2649,2026,1803,1803,91,91,91,0,0,2026,267,252,154,141,14,14,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,14,0,-999999,-999999,-999999,-999999,4,-999999,4,0,0,276,0,0,0,0,0,0,0,0,0,0,0,1938,0,"POINT (-117.076186 33.125936)","[C050115-B, C050115-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050515",2022-09-23,"CA","050515","KAISER FOUNDATION HOSPITAL - ZION","4647 ZION AVE","SAN DIEGO","92120","Short Term","06073",TRUE,275.1,251,187.3,146.7,146.6,4.4,4.4,4.4,0,0,211.4,22.6,21.3,6.9,6.7,-999999,-999999,-999999,0,0,1926,1757,1311,1027,1026,31,31,31,0,0,1480,158,149,48,47,5,5,-999999,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,19,0,0,0,-999999,-999999,-999999,13,-999999,0,0,47,0,0,0,0,0,0,0,0,0,0,0,1289,-999999,"POINT (-117.09458 32.79296)","[C050515-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,22.9,7,160,0,0,0,0,0,7,0,0,7,0,0,7,0
"052036",2022-09-23,"CA","052036","KINDRED HOSPITAL - SAN DIEGO","1940 EL CAJON BLVD","SAN DIEGO","92104","Long Term","06073",TRUE,70,70,60,55.7,55.7,0,0,0,0,0,60,8,8,4,4,0,0,0,0,NA,490,490,420,390,390,0,0,0,0,0,420,56,56,28,28,0,0,0,0,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-117.14435 32.75535)","[C052036-A]",7,7,7,7,0,7,510,510,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050128",2022-09-23,"CA","050128","TRI-CITY MEDICAL CENTER","4002 VISTA WAY","OCEANSIDE","92056","Short Term","06073",TRUE,278,258,232,135.6,131,5.3,5.1,5.1,-999999,0,252,45,25,15.1,10.6,0,0,0,0,0,1946,1806,1624,949,917,37,36,36,-999999,0,1764,315,175,106,74,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,-999999,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,1048,0,"POINT (-117.29165 33.18425)","[C050128-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"02d4a73785e74f88490f05c473b39d9054e5cb4e2ddbcb2b85b64d2502d69e01",2022-09-23,"CA","050515","Kaiser Permanente San Diego Medical Center","9455 Clairemont Mesa Blvd","San Diego","92123","Short Term","06073",TRUE,241.7,190.9,151.6,166.4,137.7,11.4,10.9,10.9,-999999,-999999,202.4,48,20.3,25.6,8.6,-999999,-999999,-999999,-999999,-999999,1692,1336,1061,1165,964,80,76,76,4,4,1417,336,142,179,60,5,5,-999999,-999999,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,17,0,0,-999999,10,0,0,-999999,-999999,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1199,0,"POINT (-117.125053 32.831376)","[C050515-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,11.7,7,82,23.1,7,162,0,0,0,0,0,7,0,0,7,0,0,7,0
"050077",2022-09-23,"CA","050077","SCRIPPS MERCY HOSPITAL","4077 5TH AVE","SAN DIEGO","92103","Short Term","06073",TRUE,815.6,815.6,662.9,463.1,463.1,26.1,26.1,25.6,0,0,662.9,61,61,43.1,43.1,-999999,-999999,-999999,-999999,-999999,5709,5709,4640,3242,3242,183,183,179,0,0,4640,427,427,302,302,14,14,6,4,-999999,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,18,0,-999999,-999999,0,-999999,-999999,-999999,6,0,0,985,-999999,0,-999999,0,0,0,0,0,-999999,0,0,2461,-999999,"POINT (-117.161017 32.751199)","[C050077-B, C050077-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
"050076",2022-09-23,"CA","050076","KAISER FOUNDATION HOSPITAL - SAN FRANCISCO","2425 GEARY BLVD","SAN FRANCISCO","94115","Short Term","06075",TRUE,201.1,186.7,186.7,183,169.7,9.9,9.9,-999999,0,0,201.1,29.9,18.3,27,16.4,-999999,0,0,0,0,1408,1307,1307,1281,1188,69,69,23,0,0,1408,209,128,189,115,-999999,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,-999999,-999999,-999999,4,0,-999999,0,0,16,6,0,0,-999999,-999999,0,-999999,-999999,0,0,0,789,0,"POINT (-122.442934 37.782809)","[C050076-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,-999999,7,19,-999999,7,20,0,0,0,0,0,7,0,0,7,0,0,7,0
"050457",2022-09-23,"CA","050457","ST MARY'S MEDICAL CENTER","450 STANYAN ST","SAN FRANCISCO","94117","Short Term","06075",TRUE,178,163,128,74.6,66.9,-999999,-999999,-999999,0,0,143,16,16,8.4,8.4,0,0,0,0,0,1246,1141,896,522,468,13,13,13,0,0,1001,112,112,59,59,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-999999,0,0,0,0,0,0,-999999,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,274,0,"POINT (-122.45445 37.77365)","[C050457-A]",7,7,7,7,0,0,0,0,0,0,7.7,7,54,15,7,105,0,0,0,0,0,7,0,0,7,0,0,7,0
"050668",2022-09-23,"CA","050668","LAGUNA HONDA HOSPITAL & REHABILITATION CENTER","375 LAGUNA HONDA BLVD","SAN FRANCISCO","94116","Short Term","06075",TRUE,11,11,11,4.3,4.3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,77,77,77,30,30,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POINT (-122.4588 37.7476)","[C050668-A]",7,7,7,7,NA,NA,NA,NA,NA,NA,0,7,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,7,0
